======================================================

       SIMULAÇÃO E COMPARAÇÃO DE MODELOS              

======================================================

SKU: 3_586

Excel Path: /app/Dados/m5_foods_3_586.xlsx

2026-07-30 22:43:42.474 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.523 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.571 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.619 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.710 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.758 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.806 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.854 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

2026-07-30 22:43:42.902 | INFO     | environment_constrained:__init__:127 - Environment Constrained initialized in TESTING Mode: 777 days. Max Order Limit: 133.0

Limite Máximo de Encomenda Diária (Constrained): 133.0 un

[LOAD] A carregar Modelo A (PPO) de: /app/3_586/PPO_Limitado_3_586/ppo_constrained_final

[OK] Modelo A carregado.

[OK] Estatísticas Z-Score do Modelo A carregadas.

[LOAD] A carregar Modelo B (Agregador) de: /app/3_586/PPO_Agregador_Transition_3_586/ppo_transition_iter313

[OK] Modelo B carregado.

[OK] Estatísticas Z-Score do Modelo B carregadas.

[LOAD] A carregar Modelo Gamma 0.95 de: /app/3_586/PPO_Sem_Limites_Gamma095_3_586/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.95 carregado.

[LOAD] A carregar Modelo Gamma 0.8 de: /app/3_586/PPO_Sem_Limites_3_586/ppo_completely_unconstrained_final

[OK] Modelo Gamma 0.8 carregado.

[LOAD] A carregar Modelo Limitado Gamma 0.95 de: /app/3_586/PPO_Limitado_Gamma095_3_586/ppo_constrained_final

[OK] Modelo Limitado Gamma 0.95 carregado.

[OK] Min-Max Baseline Config: s=100, S=250

A iniciar a simulação diária comparativa...

[Dia 000] Ação Encomenda -> PPO: 000 | Agregador (Elite): 087 || Lucro Diário -> PPO: 70.5€ | Agregador: -38.2€
[Dia 019] Ação Encomenda -> PPO: 029 | Agregador (Elite): 027 || Lucro Diário -> PPO: -53.0€ | Agregador: -60.4€

[Dia 020] Ação Encomenda -> PPO: 051 | Agregador (Elite): 005 || Lucro Diário -> PPO: -42.1€ | Agregador: -45.1€

[Dia 021] Ação Encomenda -> PPO: 000 | Agregador (Elite): 020 || Lucro Diário -> PPO: 44.7€ | Agregador: -63.0€

[Dia 022] Ação Encomenda -> PPO: 000 | Agregador (Elite): 045 || Lucro Diário -> PPO: 34.4€ | Agregador: -58.6€

[Dia 023] Ação Encomenda -> PPO: 000 | Agregador (Elite): 027 || Lucro Diário -> PPO: -21.3€ | Agregador: -55.7€

[Dia 024] Ação Encomenda -> PPO: 053 | Agregador (Elite): 001 || Lucro Diário -> PPO: -127.8€ | Agregador: -48.0€

[Dia 025] Ação Encomenda -> PPO: 093 | Agregador (Elite): 064 || Lucro Diário -> PPO: -36.9€ | Agregador: -38.2€

[Dia 026] Ação Encomenda -> PPO: 000 | Agregador (Elite): 021 || Lucro Diário -> PPO: 67.3€ | Agregador: -37.9€

[Dia 027] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 70.7€ | Agregador: 66.7€

[Dia 028] Ação Encomenda -> PPO: 019 | Agregador (Elite): 053 || Lucro Diário -> PPO: -102.3€ | Agregador: -51.3€

[Dia 029] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 19.8€ | Agregador: 35.5€

[Dia 030] Ação Encomenda -> PPO: 015 | Agregador (Elite): 039 || Lucro Diário -> PPO: -123.6€ | Agregador: -49.6€

[Dia 031] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 7.5€ | Agregador: 54.2€

[Dia 032] Ação Encomenda -> PPO: 000 | Agregador (Elite): 104 || Lucro Diário -> PPO: -19.8€ | Agregador: -164.5€

[Dia 033] Ação Encomenda -> PPO: 000 | Agregador (Elite): 020 || Lucro Diário -> PPO: -23.3€ | Agregador: -44.5€

[Dia 034] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -30.4€ | Agregador: 87.4€

[Dia 035] Ação Encomenda -> PPO: 054 | Agregador (Elite): 000 || Lucro Diário -> PPO: -129.1€ | Agregador: 62.2€

[Dia 036] Ação Encomenda -> PPO: 051 | Agregador (Elite): 000 || Lucro Diário -> PPO: -53.8€ | Agregador: 30.4€

[Dia 037] Ação Encomenda -> PPO: 013 | Agregador (Elite): 000 || Lucro Diário -> PPO: -52.3€ | Agregador: -20.5€

[Dia 038] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 59.4€ | Agregador: -22.9€

[Dia 039] Ação Encomenda -> PPO: 000 | Agregador (Elite): 021 || Lucro Diário -> PPO: 5.5€ | Agregador: -126.2€

[Dia 040] Ação Encomenda -> PPO: 001 | Agregador (Elite): 000 || Lucro Diário -> PPO: -122.2€ | Agregador: 19.4€

[Dia 041] Ação Encomenda -> PPO: 000 | Agregador (Elite): 070 || Lucro Diário -> PPO: -24.1€ | Agregador: -133.1€

[Dia 042] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -24.9€ | Agregador: 66.9€

[Dia 043] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -17.8€ | Agregador: 39.4€

[Dia 044] Ação Encomenda -> PPO: 027 | Agregador (Elite): 046 || Lucro Diário -> PPO: -119.7€ | Agregador: -117.6€

[Dia 045] Ação Encomenda -> PPO: 087 | Agregador (Elite): 000 || Lucro Diário -> PPO: -72.5€ | Agregador: 35.4€

[Dia 046] Ação Encomenda -> PPO: 000 | Agregador (Elite): 083 || Lucro Diário -> PPO: 59.5€ | Agregador: -86.2€

[Dia 047] Ação Encomenda -> PPO: 000 | Agregador (Elite): 034 || Lucro Diário -> PPO: 62.7€ | Agregador: -41.9€

[Dia 048] Ação Encomenda -> PPO: 075 | Agregador (Elite): 000 || Lucro Diário -> PPO: -110.3€ | Agregador: 73.1€

[Dia 049] Ação Encomenda -> PPO: 000 | Agregador (Elite): 066 || Lucro Diário -> PPO: 73.1€ | Agregador: -73.8€

[Dia 050] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 35.9€ | Agregador: 44.3€

[Dia 051] Ação Encomenda -> PPO: 067 | Agregador (Elite): 000 || Lucro Diário -> PPO: -121.3€ | Agregador: 26.1€

[Dia 052] Ação Encomenda -> PPO: 006 | Agregador (Elite): 000 || Lucro Diário -> PPO: -56.3€ | Agregador: 20.1€

[Dia 053] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 61.2€ | Agregador: -25.7€

[Dia 054] Ação Encomenda -> PPO: 073 | Agregador (Elite): 013 || Lucro Diário -> PPO: -134.6€ | Agregador: -128.6€

[Dia 055] Ação Encomenda -> PPO: 000 | Agregador (Elite): 018 || Lucro Diário -> PPO: 99.1€ | Agregador: -108.9€

[Dia 056] Ação Encomenda -> PPO: 133 | Agregador (Elite): 000 || Lucro Diário -> PPO: -217.6€ | Agregador: 11.5€

[Dia 057] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 41.7€ | Agregador: -19.4€

[Dia 058] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 60.6€ | Agregador: -23.7€

[Dia 059] Ação Encomenda -> PPO: 125 | Agregador (Elite): 000 || Lucro Diário -> PPO: -147.0€ | Agregador: -24.5€

[Dia 060] Ação Encomenda -> PPO: 000 | Agregador (Elite): 021 || Lucro Diário -> PPO: 50.8€ | Agregador: -123.8€

[Dia 061] Ação Encomenda -> PPO: 000 | Agregador (Elite): 004 || Lucro Diário -> PPO: 74.9€ | Agregador: -86.2€

[Dia 062] Ação Encomenda -> PPO: 072 | Agregador (Elite): 000 || Lucro Diário -> PPO: -18.7€ | Agregador: -28.0€

[Dia 063] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 84.6€ | Agregador: -29.2€

[Dia 064] Ação Encomenda -> PPO: 060 | Agregador (Elite): 000 || Lucro Diário -> PPO: -88.6€ | Agregador: -18.2€

[Dia 065] Ação Encomenda -> PPO: 009 | Agregador (Elite): 000 || Lucro Diário -> PPO: -38.5€ | Agregador: -23.7€

[Dia 066] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 32.0€ | Agregador: -25.3€

[Dia 067] Ação Encomenda -> PPO: 000 | Agregador (Elite): 009 || Lucro Diário -> PPO: -32.0€ | Agregador: -132.9€

[Dia 068] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -33.2€ | Agregador: -15.4€

[Dia 069] Ação Encomenda -> PPO: 047 | Agregador (Elite): 024 || Lucro Diário -> PPO: -126.4€ | Agregador: -124.1€

[Dia 070] Ação Encomenda -> PPO: 000 | Agregador (Elite): 069 || Lucro Diário -> PPO: 46.7€ | Agregador: -79.3€

[Dia 071] Ação Encomenda -> PPO: 000 | Agregador (Elite): 009 || Lucro Diário -> PPO: 13.4€ | Agregador: -53.4€

[Dia 072] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -23.3€ | Agregador: 61.3€

[Dia 073] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -24.1€ | Agregador: -8.3€

[Dia 074] Ação Encomenda -> PPO: 078 | Agregador (Elite): 006 || Lucro Diário -> PPO: -135.8€ | Agregador: -128.6€

[Dia 075] Ação Encomenda -> PPO: 000 | Agregador (Elite): 049 || Lucro Diário -> PPO: 71.4€ | Agregador: -119.1€

[Dia 076] Ação Encomenda -> PPO: 089 | Agregador (Elite): 000 || Lucro Diário -> PPO: -77.3€ | Agregador: 65.2€

[Dia 077] Ação Encomenda -> PPO: 000 | Agregador (Elite): 003 || Lucro Diário -> PPO: 67.7€ | Agregador: -125.6€

[Dia 078] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 43.6€ | Agregador: -13.0€

[Dia 079] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 11.5€ | Agregador: -22.1€

[Dia 080] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -24.5€ | Agregador: -24.5€

[Dia 081] Ação Encomenda -> PPO: 021 | Agregador (Elite): 000 || Lucro Diário -> PPO: -123.8€ | Agregador: -21.7€

[Dia 082] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 14.6€ | Agregador: -26.9€

[Dia 083] Ação Encomenda -> PPO: 000 | Agregador (Elite): 043 || Lucro Diário -> PPO: -38.7€ | Agregador: -143.0€

[Dia 084] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -24.1€ | Agregador: 64.7€

[Dia 085] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -22.9€ | Agregador: -19.0€

[Dia 086] Ação Encomenda -> PPO: 000 | Agregador (Elite): 053 || Lucro Diário -> PPO: -26.1€ | Agregador: -131.4€

[Dia 087] Ação Encomenda -> PPO: 039 | Agregador (Elite): 064 || Lucro Diário -> PPO: -131.2€ | Agregador: -29.1€

[Dia 088] Ação Encomenda -> PPO: 000 | Agregador (Elite): 066 || Lucro Diário -> PPO: 41.9€ | Agregador: -7.5€

[Dia 089] Ação Encomenda -> PPO: 017 | Agregador (Elite): 017 || Lucro Diário -> PPO: -129.0€ | Agregador: -25.0€

[Dia 090] Ação Encomenda -> PPO: 058 | Agregador (Elite): 000 || Lucro Diário -> PPO: -111.7€ | Agregador: 27.6€

[Dia 091] Ação Encomenda -> PPO: 000 | Agregador (Elite): 046 || Lucro Diário -> PPO: 77.1€ | Agregador: -131.9€

[Dia 092] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -9.1€ | Agregador: 64.0€

[Dia 093] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -29.6€ | Agregador: -29.6€

[Dia 094] Ação Encomenda -> PPO: 005 | Agregador (Elite): 012 || Lucro Diário -> PPO: -124.6€ | Agregador: -125.3€

[Dia 095] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -22.1€ | Agregador: -8.3€

[Dia 096] Ação Encomenda -> PPO: 000 | Agregador (Elite): 039 || Lucro Diário -> PPO: -32.8€ | Agregador: -136.7€

[Dia 097] Ação Encomenda -> PPO: 000 | Agregador (Elite): 048 || Lucro Diário -> PPO: -39.9€ | Agregador: -67.7€

[Dia 098] Ação Encomenda -> PPO: 000 | Agregador (Elite): 004 || Lucro Diário -> PPO: -30.8€ | Agregador: -36.4€

[Dia 099] Ação Encomenda -> PPO: 000 | Agregador (Elite): 118 || Lucro Diário -> PPO: -25.7€ | Agregador: -229.6€

[Dia 100] Ação Encomenda -> PPO: 000 | Agregador (Elite): 061 || Lucro Diário -> PPO: -21.3€ | Agregador: -55.7€

[Dia 101] Ação Encomenda -> PPO: 133 | Agregador (Elite): 000 || Lucro Diário -> PPO: -241.7€ | Agregador: 78.4€

[Dia 102] Ação Encomenda -> PPO: 035 | Agregador (Elite): 000 || Lucro Diário -> PPO: -3.5€ | Agregador: 101.6€

[Dia 103] Ação Encomenda -> PPO: 108 | Agregador (Elite): 000 || Lucro Diário -> PPO: -77.2€ | Agregador: 13.8€

[Dia 104] Ação Encomenda -> PPO: 004 | Agregador (Elite): 000 || Lucro Diário -> PPO: 42.0€ | Agregador: -43.8€

[Dia 105] Ação Encomenda -> PPO: 045 | Agregador (Elite): 115 || Lucro Diário -> PPO: -54.3€ | Agregador: -238.4€

[Dia 106] Ação Encomenda -> PPO: 000 | Agregador (Elite): 062 || Lucro Diário -> PPO: 48.4€ | Agregador: -60.6€

[Dia 107] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -5.5€ | Agregador: 97.8€

[Dia 108] Ação Encomenda -> PPO: 000 | Agregador (Elite): 005 || Lucro Diário -> PPO: -32.0€ | Agregador: -5.0€

[Dia 109] Ação Encomenda -> PPO: 021 | Agregador (Elite): 015 || Lucro Diário -> PPO: -115.5€ | Agregador: -79.9€

[Dia 110] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 4.2€ | Agregador: 16.8€

[Dia 111] Ação Encomenda -> PPO: 000 | Agregador (Elite): 032 || Lucro Diário -> PPO: -39.5€ | Agregador: -142.7€

[Dia 112] Ação Encomenda -> PPO: 000 | Agregador (Elite): 025 || Lucro Diário -> PPO: -31.9€ | Agregador: -67.2€

[Dia 113] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -32.8€ | Agregador: 19.7€

[Dia 114] Ação Encomenda -> PPO: 000 | Agregador (Elite): 056 || Lucro Diário -> PPO: -38.6€ | Agregador: -144.2€

[Dia 115] Ação Encomenda -> PPO: 007 | Agregador (Elite): 000 || Lucro Diário -> PPO: -134.7€ | Agregador: 83.6€

[Dia 116] Ação Encomenda -> PPO: 003 | Agregador (Elite): 018 || Lucro Diário -> PPO: -126.8€ | Agregador: -143.0€

[Dia 117] Ação Encomenda -> PPO: 008 | Agregador (Elite): 008 || Lucro Diário -> PPO: -144.1€ | Agregador: -112.6€

[Dia 118] Ação Encomenda -> PPO: 009 | Agregador (Elite): 018 || Lucro Diário -> PPO: -132.8€ | Agregador: -133.7€

[Dia 119] Ação Encomenda -> PPO: 000 | Agregador (Elite): 019 || Lucro Diário -> PPO: -8.8€ | Agregador: -91.8€

[Dia 120] Ação Encomenda -> PPO: 004 | Agregador (Elite): 036 || Lucro Diário -> PPO: -122.7€ | Agregador: -86.0€

[Dia 121] Ação Encomenda -> PPO: 000 | Agregador (Elite): 002 || Lucro Diário -> PPO: -19.7€ | Agregador: -52.7€

[Dia 122] Ação Encomenda -> PPO: 000 | Agregador (Elite): 101 || Lucro Diário -> PPO: -27.3€ | Agregador: -233.2€

[Dia 123] Ação Encomenda -> PPO: 000 | Agregador (Elite): 035 || Lucro Diário -> PPO: -27.7€ | Agregador: -28.4€

[Dia 124] Ação Encomenda -> PPO: 000 | Agregador (Elite): 063 || Lucro Diário -> PPO: -39.1€ | Agregador: 15.7€

[Dia 125] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -52.9€ | Agregador: 115.1€

[Dia 126] Ação Encomenda -> PPO: 031 | Agregador (Elite): 049 || Lucro Diário -> PPO: -136.7€ | Agregador: -138.5€

[Dia 127] Ação Encomenda -> PPO: 004 | Agregador (Elite): 000 || Lucro Diário -> PPO: -65.1€ | Agregador: 73.1€

[Dia 128] Ação Encomenda -> PPO: 089 | Agregador (Elite): 009 || Lucro Diário -> PPO: -131.6€ | Agregador: -132.0€

[Dia 129] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 91.0€ | Agregador: -12.6€

[Dia 130] Ação Encomenda -> PPO: 075 | Agregador (Elite): 044 || Lucro Diário -> PPO: -72.2€ | Agregador: -140.5€

[Dia 131] Ação Encomenda -> PPO: 000 | Agregador (Elite): 004 || Lucro Diário -> PPO: 112.1€ | Agregador: -53.4€

[Dia 132] Ação Encomenda -> PPO: 057 | Agregador (Elite): 000 || Lucro Diário -> PPO: -152.7€ | Agregador: -38.6€

[Dia 133] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 86.1€ | Agregador: -33.6€

[Dia 134] Ação Encomenda -> PPO: 000 | Agregador (Elite): 006 || Lucro Diário -> PPO: -25.6€ | Agregador: -126.2€

[Dia 135] Ação Encomenda -> PPO: 039 | Agregador (Elite): 000 || Lucro Diário -> PPO: -128.7€ | Agregador: -12.2€

[Dia 136] Ação Encomenda -> PPO: 057 | Agregador (Elite): 000 || Lucro Diário -> PPO: -48.8€ | Agregador: -22.7€

[Dia 137] Ação Encomenda -> PPO: 057 | Agregador (Elite): 000 || Lucro Diário -> PPO: -17.0€ | Agregador: -30.7€

[Dia 138] Ação Encomenda -> PPO: 023 | Agregador (Elite): 034 || Lucro Diário -> PPO: -2.3€ | Agregador: -142.0€

[Dia 139] Ação Encomenda -> PPO: 011 | Agregador (Elite): 000 || Lucro Diário -> PPO: -96.9€ | Agregador: 27.3€

[Dia 140] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 3.4€ | Agregador: -19.7€

[Dia 141] Ação Encomenda -> PPO: 012 | Agregador (Elite): 078 || Lucro Diário -> PPO: -131.9€ | Agregador: -138.5€

[Dia 142] Ação Encomenda -> PPO: 002 | Agregador (Elite): 000 || Lucro Diário -> PPO: -98.1€ | Agregador: 57.1€

[Dia 143] Ação Encomenda -> PPO: 000 | Agregador (Elite): 041 || Lucro Diário -> PPO: -23.1€ | Agregador: -41.1€

[Dia 144] Ação Encomenda -> PPO: 000 | Agregador (Elite): 067 || Lucro Diário -> PPO: -31.1€ | Agregador: -51.7€

[Dia 145] Ação Encomenda -> PPO: 000 | Agregador (Elite): 037 || Lucro Diário -> PPO: -36.1€ | Agregador: 7.1€

[Dia 146] Ação Encomenda -> PPO: 000 | Agregador (Elite): 025 || Lucro Diário -> PPO: -40.3€ | Agregador: -63.0€

[Dia 147] Ação Encomenda -> PPO: 108 | Agregador (Elite): 000 || Lucro Diário -> PPO: -247.8€ | Agregador: 15.5€

[Dia 148] Ação Encomenda -> PPO: 000 | Agregador (Elite): 003 || Lucro Diário -> PPO: 64.5€ | Agregador: -125.5€

[Dia 149] Ação Encomenda -> PPO: 004 | Agregador (Elite): 075 || Lucro Diário -> PPO: -55.0€ | Agregador: -121.4€

[Dia 150] Ação Encomenda -> PPO: 080 | Agregador (Elite): 043 || Lucro Diário -> PPO: -44.4€ | Agregador: -41.9€

[Dia 151] Ação Encomenda -> PPO: 030 | Agregador (Elite): 044 || Lucro Diário -> PPO: -20.4€ | Agregador: -21.6€

[Dia 152] Ação Encomenda -> PPO: 000 | Agregador (Elite): 044 || Lucro Diário -> PPO: 105.7€ | Agregador: 1.0€

[Dia 153] Ação Encomenda -> PPO: 045 | Agregador (Elite): 006 || Lucro Diário -> PPO: -136.4€ | Agregador: -23.3€

[Dia 154] Ação Encomenda -> PPO: 007 | Agregador (Elite): 000 || Lucro Diário -> PPO: -33.9€ | Agregador: -15.1€

[Dia 155] Ação Encomenda -> PPO: 000 | Agregador (Elite): 050 || Lucro Diário -> PPO: -17.2€ | Agregador: -136.9€

[Dia 156] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: -37.0€ | Agregador: 68.0€

[Dia 157] Ação Encomenda -> PPO: 033 | Agregador (Elite): 102 || Lucro Diário -> PPO: -129.3€ | Agregador: -236.2€

[Dia 158] Ação Encomenda -> PPO: 108 | Agregador (Elite): 000 || Lucro Diário -> PPO: -173.0€ | Agregador: 90.5€

[Dia 159] Ação Encomenda -> PPO: 000 | Agregador (Elite): 000 || Lucro Diário -> PPO: 116.1€ | Agregador: 60.9€

[Dia 160] Ação Encomenda -> PPO: 000 | Agregador (Elite): 085 || Lucro Diário -> PPO: 44.9€ | Agregador: -143.4€

[Dia 161] Ação Encomenda -> PPO: 000 | Agregador (Elite): 024 || Lucro Diário -> PPO: -26.0€ | Agregador: -33.6€

[Dia 162] Ação Encomenda -> PPO: 005 | Agregador (Elite): 040 || Lucro Diário -> PPO: -126.1€ | Agregador: -36.2€

